id	ten	tac_gia	license	so_tam	dinh_dang	tag	loai
moon_meteor_01	Moon Meteor 01	Greg Zaal, Rico Cilliers, Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,sand,terrain,collection: moon,rough,dirt,course,exterior,regolith,dusted,meteor,craters,rock,extraterrestrial,space,lunar	textures
moon_meteor_02	Moon Meteor 02	Greg Zaal, Jenelle van Heerden, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,sand,terrain,collection: moon,rough,dirt,course,exterior,regolith,dusted,meteor,craters,rock,lunar,extraterrestrial,space	textures
moon_track_01	Moon Track 01	Greg Zaal, Jenelle van Heerden, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	sand,terrain,outdoor,collection: moon,rough,dirt,course,exterior,regolith,dusted,tracks,tyre tracks,tire tracks,extraterrestrial,space,lunar	textures
moon_track_02	Moon Track 02	Greg Zaal, Rico Cilliers, Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,sand,terrain,collection: moon,rough,dirt,course,exterior,regolith,dusted,tracks,tyre tracks,tire tracks,extraterrestrial,space,lunar	textures
moon_track_03	Moon Track 03	Greg Zaal, Jenelle van Heerden, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,sand,terrain,collection: moon,rough,dirt,course,exterior,regolith,dusted,tracks,tyre tracks,tire tracks,extraterrestrial,space,lunar	textures
moon_track_04	Moon Track 04	Greg Zaal, Rico Cilliers, Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,sand,terrain,collection: moon,rough,dirt,course,exterior,regolith,dusted,tracks,tyre tracks,tire tracks,extraterrestrial,space,lunar	textures
moss_wood	Moss Wood	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,wall,floor,man made,outdoor,moss,planks,rough,old,green	textures
mossy_brick	Mossy Brick	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	brick,brick,moss,mossy,mosscovered,outdoor,wall,green,weathered,outdoors,dark brick,weatherbeaten,dilapidated,growth	textures
mossy_brick_floor	Mossy Brick Floor	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,brick,man made,weathered,worn,brick,bricks,moss,pattern,outdoor,worndown,paving,herringbone,outdoor flooring,pavement patterned	textures
mossy_cobblestone	Mossy Cobblestone	Sơn Nguyễn	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,man made,cobblestone,weathered,stone,earthy,moss,cobblestone,walkway,stonework,outdoor flooring,pathway	textures
mossy_rock	Mossy Rock	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	rock,natural,outdoor,terrain,rough,moss,rock face,cracked,lichen,striations,striated,mosscovered,mossy,uneven,rock	textures
mossy_sandstone	Mossy Sandstone	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,sandstone,rough,weathered,uneven,old,worn,wall,mosscovered,mossy,mossy ,outdoor,rock,timeworn,weatherbeaten,fortress walls,moss,rocks	textures
mossy_stone_wall	Mossy Stone Wall	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,rock,discolored,weathered,uneven,exterior,moss,concrete,weatherbeaten,aged,worn,wall,outdoor,mosscovered,dungeon,stonework,dilapidated	textures
mud_cracked_dry_03	Mud Cracked Dry 03	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,natural,terrain,sand,dry,mud,sand,uneven,ground,cracked,cracks,nature	textures
mud_cracked_dry_riverbed_002	Mud Cracked Dry Riverbed 002	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,natural,terrain,sand,weathered,cracked,rough,ground,dry,uneven,mud,cracks,nature,flaked,lake	textures
mud_forest	Mud Forest	eye-candy.xyz	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,floor,natural,dirty,brown,ground,dirty,leaves,mud,forest,sticks	textures
muddy_tracks	Muddy Tracks	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	floor,natural,outdoor,sand,dirty,mud,muddy surface,tracks,tire tracks,wet,organic,outdoor,earth,dirty,earthy,loose earth,soil,moist ground,muddy terrain,off-road	textures
natural_walnut_veneer	Natural Walnut Veneer	Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,raw wood,natural grain,natural wood grain,grain,wood,wood grain,walnut,walnut wood,veneer,veneer wood,natural wood,natural veneer	textures
oak_veneer_01	Oak Veneer 01	Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,raw wood,natural,veneer,oak,grain,wood grain,natural wood,road	textures
oak_veneer_02	Oak Veneer 02	Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,raw wood,oak,raw wood,veneer,veneer wood,natural grain,grain,natural wood grain,wood grain,wood,natural wood,light wood	textures
oak_veneer_03	Oak Veneer 03	Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,raw wood,oak,raw wood,veneer,veneer wood,natural grain,grain,natural wood grain,wood grain,wood,natural wood,light wood	textures
oak_veneer_04	Oak Veneer 04	Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,raw wood,oak,raw wood,veneer,veneer wood,natural grain,grain,natural wood grain,wood grain,wood,natural wood,light wood	textures
oak_veneer_05	Oak Veneer 05	Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,raw wood,natural grain,grain,natural wood grain,wood grain,natural wood,natural veneer,natural,veneer,veneer wood,brown,dark,oak,raw wood	textures
oak_wood_planks	Oak Wood Planks	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wood,wood,planks,oak,wooden floor,wooden flooring ,wooden planks,varnished,timber,plank,coated	textures
okoume_veneer	Okoume Veneer	Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,raw wood,natural grain,natural wood grain,grain,wood grain,light,blonde,veneer,smooth surface,raw,okoume	textures
old_linoleum_flooring_01	Old Linoleum Flooring 01	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,smooth,linolium,linoleum,glossy,vinyl,vinyl flooring,patterned,vintage,glossy sheen,geometric pattern,tiles	textures
old_mosaic_floor	Old Mosaic Floor	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	floor,plaster-concrete,concrete,road,weathered,terrazzo,mosaic,tiles,gritty,rough surface,stone chips,irregular pattern,embedded-stones,stone embedded	textures
old_planks_02	Old Planks 02	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,wall,floor,man made,outdoor,indoor,planks,old,damaged,worn	textures
old_sandstone_02	Old Sandstone 02	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,sandstone,wall,rough,weathered,wall,stone,sandstone,old,worn,chipped,aged,stonework,brown,timeworn	textures
old_stone_wall	Old Stone Wall	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,outdoor,stone,wall,rock wall,stone wall,fortress walls,stonework,ancient walls,fort,masonry,rough surface,uneven,weathered,weathered stone	textures
old_stone_wall_02	Old Stone Wall 02	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,rock,rough,weathered,uneven,old,worn,wall,discolored,cracked,chipped,stone,rock,exterior,fortress walls,masonry,stone wall,rock wall	textures
old_wood_floor	Old Wood Floor	Guillaume Monsergent	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,floor,wood,dirty,wood,wooden,deck,planks,old,uneven,weathered,worn,brown,floor	textures
old_wooden_floor_01	Old Wooden Floor 01	Charlotte Baglioni, Dario Barresi	CC0 1.0		jpg,png,exr (1k..8k)	wood,wood,hardwood,hardwood floors,wooden flooring ,wooden planks,wooden floor,grain,aged wood,scratches,interior,varnished surface	textures
old_wooden_floor_02	Old Wooden Floor 02	Charlotte Baglioni, Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,wood,hardwood,hardwood floors,wooden flooring ,wooden planks,wooden floor,grain,aged wood,scratches,interior,varnished surface	textures
old_wooden_floor_03	Old Wooden Floor 03	Jenelle van Heerden, Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,wood,wood,hardwood,hardwood floors,wooden flooring ,wooden planks,wooden floor,grain,aged wood,scratches,interior,varnished surface	textures
olive_veneer	Olive Veneer	Jenelle van Heerden	CC0 1.0		jpg,png,exr (1k..8k)	wood,raw wood,natural grain,grain,natural wood grain,wood grain,natural wood,natural veneer,natural,veneer,veneer wood,light wood,olive	textures
oriented_strand_board	Oriented Strand Board	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wood,compressed,coated finish,coated wood,coated,osb,industrial,waferboard,oriented strand board,wood chips,pressed wood panel,plywood,lacquered	textures
overgrown_concrete_pavers	Overgrown Concrete Pavers	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,floor,rough,weathered,uneven,old,plant debris,dirt,overgrown,concrete pavers,pavers,concrete slab,garden walkway,walkway,squares,outdoor flooring,scattered leaves,twigs	textures
painted_brick	Painted Brick	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,brick,plaster,man made,outdoor,indoor,old,worn,wall,rough,exterior,plaster,painted,paint,rustic,rustic architecture	textures
painted_concrete	Painted Concrete	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,indoor,plaster-concrete,concrete,weathered,worn,dirty,damaged,chipped,cracked,stained,painted,ground,scratched,flat,floor,concrete,paint,green	textures
painted_concrete_02	Painted Concrete 02	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,concrete,plaster-concrete,concrete,scratched,painted,weatherbeaten,grunge,cemented floor,worn,urban,industrial,scuffed,industrial floor,grungy	textures
painted_metal_shutter	Painted Metal Shutter	Dario Barresi, Rico Cilliers, Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	man made,metal,weathered,worn,dirty,stained,scratched,discolored,painted,metal,corrugated	textures
painted_plaster_wall	Painted Plaster Wall	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,plaster-concrete,outdoor,rough,weathered,worn,wall,discolored,plaster,plastered,damaged,old,stained,dirty,exterior,timeworn	textures
painted_worn_brick	Painted Worn Brick	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,brick,outdoor,man made,yellow,dirty,weathered,worn,grungy	textures
palm_bark	Palm Bark	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	natural,bark,tree,tree bark,tree trunk,palm,bark texture,natural,environment,tropical,bark,trunk,forestry	textures
palm_tree_bark	Palm Tree Bark	Dimitrios Savva, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,bark,wood,natural,seaside,palm,tree,bark,damaged,forest,tropical,nature	textures
park_dirt	Park Dirt	Christopher Melani	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,natural,terrain,sand,sand,park,dirt,leaves,twigs,debris,seaside,ground,damp,pathway,autumn,nature	textures
park_sand	Park Sand	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,natural,sand,brown,ground,sand,trampled,tracks,park	textures
patio_tiles	Patio Tiles	Dario Barresi	CC0 1.0		jpg,png,exr (1k..8k)	man made,floor,clean,indoor,outdoor,tiles,ceramic,square,outdoor flooring,flat,continuous,consistent,patio,brown,terracotta	textures
patterned_brick_floor	Patterned Brick Floor	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	man made,outdoor,floor,bricks,gray,grey,concrete,pattern,pavement patterned,walkway	textures
patterned_brick_floor_02	Patterned Brick Floor 02	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,brick,pattern,brick,bricks,paving,sidewalk,patterned,pavement,urban	textures
patterned_brick_floor_03	Patterned Brick Floor 03	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,brick,bricks,pattern,pavement patterned,driveway,paving,outdoor flooring,exterior	textures
patterned_brick_wall	Patterned Brick Wall	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	man made,brick,wall,road,rough,wall,damaged,chipped,dry,bricks,brick	textures
patterned_brick_wall_02	Patterned Brick Wall 02	Dario Barresi, Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,wall,brick,plaster-concrete,stones,wall,chipped,rocks,pattern,weathered,concrete,bricks,brick,plastered,plaster,consistent	textures
patterned_brick_wall_03	Patterned Brick Wall 03	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,brick,rough,brick,bricks,patterned,interlocking bricks,building facade,urban,outdoor,pattern,brick design,decorative bricks	textures
patterned_clay_plaster	Patterned Clay Plaster	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,outdoor,plaster-concrete,man made,weathered,rough,wall,pattern,clay,patterned,lines,decorative,traditional,outdoor,exterior,handmade	textures
patterned_clay_wall	Patterned Clay Wall	Dario Barresi, Dimitrios Savva, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,wall,uneven,weathered,damaged,cracked,worn,discolored,chipped,stained,dry,wall,brown	textures
patterned_cobblestone	Patterned Cobblestone	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	man made,outdoor,cobblestone,floor,brick,uneven,weathered,cobblestone,walkway,bricks,pattern,pavement,ground,pathway,driveway stones,pavement patterned,outdoor	textures
patterned_cobblestone_02	Patterned Cobblestone 02	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,cobblestone,weathered,rough,cobblestone,cobblestones,pattern,pavement patterned,patterned,stones,stone,outdoor,rugged	textures
patterned_concrete_pavers	Patterned Concrete Pavers	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	man made,outdoor,concrete,plaster-concrete,interlocking,pavement,pavers,city,concrete,sidewalk,cement,paving,cemented floor,pavement patterned,floor,urban,outdoor,synthetic,stamped concrete,walkway,pattern	textures
patterned_concrete_pavers_02	Patterned Concrete Pavers 02	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	man made,outdoor,floor,worn,cracked,patterned,pavers,weathered,paving,concrete,discolored,dirt,outdoor,pavement patterned	textures
patterned_concrete_pavers_03	Patterned Concrete Pavers 03	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	man made,outdoor,floor,concrete,pavers,pavement patterned,patterned concrete,walkway,dirt,grass,dead grass,stamped concrete,urban design,urban	textures
patterned_concrete_wall	Patterned Concrete Wall	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,concrete,plaster-concrete,concrete,wall,patterned,patterned concrete,plasterconcrete,exterior,rough,rough concrete,grooved,worn	textures
patterned_paving	Patterned Paving	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,outdoor,footpath,pavement,sidewalk,sidewalk texture,pavement patterned,walkway,urban,city,pavers,cityscape,architecture,interlocking,interlocking bricks,street,infrastructure,station,decorative bricks,stone paving	textures
patterned_paving_02	Patterned Paving 02	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,paving,driveway stones,stone paving,outdoor,outdoor flooring,decorative paving,pattern,pavement patterned,pavers,multicoloured	textures
patterned_plaster_wall	Patterned Plaster Wall	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,plaster,plaster,plastered,concrete,pattern,patterned,patterned concrete,dirty,exterior,rough	textures
patterned_slate_tiles	Patterned Slate Tiles	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,weathered,rough,tiles,slates,slate,exterior,tiled,outdoor,natural,stone,patterned,stonework	textures
patterned_terracotta_tiling	Patterned Terracotta Tiling	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,clean,terracotta,tiles,grout lines,grout,ceramic tiles,indoor flooring,indoor,geometric pattern,octagonal tiles,consistent	textures
pavement_01	Pavement 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,man made,pavement,square,pattern,worn,uneven,stone,stone tiles,grid,roughhewn,blocks	textures
pavement_02	Pavement 02	Dario Barresi, Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,floor,plaster-concrete,plaster,worn,floor,sidewalk,pavement,flat,dirty,city,textured,paving,ground	textures
pavement_03	Pavement 03	Dario Barresi, Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,floor,brick,rough,weathered,sidewalk,brick,bricks,cement,pavement	textures
pavement_04	Pavement 04	Jan Burghardt	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,floor,brick,grey,brick,bricks,pavement,floor,sidewalk,dry,synthetic	textures
pavement_05	Pavement 05	Jan Burghardt	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,floor,brick,cobblestone,stones,path,floor,pavement,sidewalk,pathway,cobblestone,stone,paving,brick,bricks,walkway	textures
pavement_06	Pavement 06	Jan Martens	CC0 1.0		jpg,png,exr (1k..8k)	dirty,brick,floor,man made,rough,exterior,outdoor,walkway,pavers,outdoor flooring,urban,footpath,cityscape,interlocking bricks,sidewalk,antislip	textures
pebble_bricks	Pebble Bricks	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,brick,rough,uneven,weathered,embedded pebble,brick,bricks,herringbone,interlocking pattern,herringbone pattern,herringbone brick,coarse	textures
pebble_cemented_floor	Pebble Cemented Floor	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,floor,road,pebble,cement,floor,flat,rough,stones,small,gravel,pathway,path,pebbles,wall	textures
pebble_embedded_concrete	Pebble Embedded Concrete	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,man made,embedded pebble,concrete,pavers,rough,outdoor,durable,pavement,coarse,outdoor flooring,cement,stone embedded,rough  ,rough concrete,pebbled surface,gritty,abrasive	textures
pebble_embedded_concrete_02	Pebble Embedded Concrete 02	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,outdoor,man made,embedded pebble,concrete,concrete tiles,pavers,rough,outdoor,durable,pavement,coarse	textures
pebble_embedded_pavement	Pebble Embedded Pavement	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,outdoor,concrete,plaster-concrete,pebbles,pebble,concrete,bumpy,walkway,outdoor,embedded pebble,cemented floor,outdoor walkway,pavement,rough,coarse	textures
pebble_ground_01	Pebble Ground 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	terrain,outdoor,natural,road,pebble,stones,even,pebbles,pebbly,sticks,scattered pebbles,small stones,dirt,plant litter,dry leaves	textures
pebbles	Pebbles	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,pebbles,pebble,gravel,gravelly,gravelly ground,pebbly,stony,gritty texture,driveway gravel	textures
peeling_painted_wall	Peeling Painted Wall	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,painted,peeling,peeling paint,wall,concrete,cracked,scuffed,scratched,deteriorated,cracking paint,flaking	textures
pine_bark	Pine Bark	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	natural,bark,collection: pine_forest,wood,rough,weathered,bark,tree,tree bark,pine,organic	textures
plank_flooring	Plank Flooring	Dario Barresi, Dimitrios Savva, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	floor,wood,indoor,brown,worn,dirty,stained,damaged,smooth,scratched,floor,wood,chipped,varnished,flat	textures
plank_flooring_02	Plank Flooring 02	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,wood,indoor,flat,planks,scratched,yellow,wood,floor,varnished	textures
plank_flooring_03	Plank Flooring 03	Jenelle van Heerden, Matterfield	CC0 1.0		jpg,png,exr (1k..8k)	floor,wood,raw wood,rough,weathered,old,worn,wood,wooden planks,planks,cabin,exterior,discolored,scratched,timber,plank	textures
plank_flooring_04	Plank Flooring 04	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,wood,wooden planks,plank flooring ,wooden flooring ,plank,timber,coated,varnished,wooden floor,wood,grain	textures
planks_brown_10	Planks Brown 10	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,wall,man made,outdoor,planks,old,discolored,weathered,rough	textures
plaster_brick_01	Plaster Brick 01	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	brick,plaster-concrete,wall,man made,dirty,outdoor,plaster,rough,old,moss,sewer,tunnel,trimsheet	textures
plaster_brick_pattern	Plaster Brick Pattern	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,plaster,brick,plaster-concrete,rough,weathered,wall,plastered,outdoor,patterned concrete,patterned,coarse,blocks,brick,bricks	textures
plaster_grey_04	Plaster Grey 04	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	plaster-concrete,wall,man made,clean,outdoor,indoor,rough,even,plastered	textures
plaster_stone_wall_01	Plaster Stone Wall 01	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,plaster,plaster-concrete,rough,uneven,wall,rocks,weathered,old,stone embedded,coarse,weatherbeaten,exterior,embedded rock,plaster,plasterconcrete,concrete	textures
plaster_stone_wall_02	Plaster Stone Wall 02	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	plaster-concrete,plaster,concrete,rough,uneven,weathered,old,stone embedded,embedded rock,concrete,plaster,cement,mortar,coarse,timeworn	textures
plastered_stone_wall	Plastered Stone Wall	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,plaster-concrete,rock,rough,weathered,chipped,wall,damaged,cracked,discolored,worn,concrete,scratched,plaster,cement,rocks,cracked cement,scuffed,plastered,crumbling,stone,exterior	textures
plastered_wall	Plastered Wall	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	wall,plaster,rough,concrete,discolored,damaged,scratched,plaster,plastered,exterior,worn,chipped	textures
plastered_wall_02	Plastered Wall 02	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,outdoor,plaster,plaster-concrete,rough,weathered,wall,discolored,flat,plastered,plaster,urban,exterior,concrete	textures
plastered_wall_03	Plastered Wall 03	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wall,plaster-concrete,plaster,plastered,chipped,concrete,scuffed,discolored,scratched,plasterconcrete,rough,cement,timeworn,wall	textures
plastered_wall_04	Plastered Wall 04	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wall,plaster-concrete,indoor,rough,scratched,gray,plaster,plastered,concrete,plasterconcrete,industrial,weathered,scuffed,wall,plastering	textures
plastered_wall_05	Plastered Wall 05	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,outdoor,plaster,plaster-concrete,rough,scratched,gray,plaster,plastered,concrete,plasterconcrete,industrial,weathered,scuffed,wall,plastering,coarse,bumpy	textures
playground_sand	Playground Sand	eye-candy.xyz	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,floor,sand,brown,sand,floor,rough,ground,playground,dirty,wet,footprints	textures
plywood	Plywood	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	wood,clean,man made,natural,raw wood,clean,even,smooth,flat,continuous,consistent	textures
polar_fleece	Polar Fleece	colormass, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	fabric,fleece,beige,fluffy,soft,cream,fleece,cozy,gauzy,fuzzy,napped,plush,shaggy,woven	textures
poly_wool_herringbone	Poly Wool Herringbone	colormass, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	fabric,wool,grey,rough,textile ,poly wool,fabric blend,polyester,wool,woven	textures
polystyrene	Polystyrene	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	man made,dirty,indoor,damaged,discolored,worn,white,scratched,flat	textures
precast_concrete_wall	Precast Concrete Wall	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,plaster-concrete,wall,worn,concrete,stamped concrete,exterior,outdoor,weathered,weatherbeaten,precast,dirty,patterned,pattern	textures
precast_stone_paving	Precast Stone Paving	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	floor,man made,outdoor,worn,concrete,patterned concrete,floor,outdoor,outdoor walkway,outdoor flooring,precast,pavers,paving,stone paving,walkway design,stamped concrete	textures
preconcrete_wall_001	Preconcrete Wall 001	Dimitrios Savva, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	concrete,wall,outdoor,man made,dirty,plaster,plaster-concrete,cracked,rough,damaged,house,beige,stained,painted,chipped	textures
preconcrete_wall_001_long	Preconcrete Wall 001 Long	Dimitrios Savva, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	wall,plaster-concrete,concrete,outdoor,man made,dirty,cracked,rough,damaged,house,beige,painted,stained,chipped	textures
quarry_wall	Quarry Wall	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,natural,rock,rough,rock face,wall,rock,quarry,solid,stonework,exterior,mining,quarrying,roughhewn,mining site,quarry stone	textures
quarry_wall_02	Quarry Wall 02	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,outdoor,rock,rough,wall,rock,quarry,quarry stone,rock face,roughhewn,solid rock,mining,quarrying,mining site,stone wall,stone quarry	textures
quatrefoil_jacquard_fabric	Quatrefoil Jacquard Fabric	colormass, Rico Cilliers	CC0 1.0		jpg,png,exr (1k..8k)	fabric,jacquard,red,patterned,floral,jacquard,quatrefoil pattern,red fabric,burgundy,material,fabric,woven,brocade,damask,matelasse,complex weave	textures
rabdentse_ruins_wall	Rabdentse Ruins Wall	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,man made,rock,chipped,wall,weathered,damaged,worn,rocks,rock,dilapidated,fortress walls,rugged,abandoned,historic,stone,crumbling,weatherbeaten,stonework,timeworn,exterior	textures
raked_dirt	Raked Dirt	Dario Barresi, Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,natural,dirty,floor,brown,nature,ground,sand,leaves,dirt,floor,dirty	textures
random_bricks_thick	Random Bricks Thick	Rob Tuytel	CC0 1.0		jpg,png,exr (1k..8k)	outdoor,wall,dirty,man made,brick,rough,old,uneven,discolored,damaged	textures
raw_plank_wall	Raw Plank Wall	Dimitrios Savva	CC0 1.0		jpg,png,exr (1k..8k)	wall,man made,raw wood,wood,weathered,chipped,worn,scratched,wooden,discolored,damaged,wood,planks,cabin,grain,knotty pine,roughhewn	textures
rebar_reinforced_concrete	Rebar Reinforced Concrete	Amal Kumar	CC0 1.0		jpg,png,exr (1k..8k)	concrete,plaster-concrete,weathered,old,rebar,concrete,painted,crumbling,damaged,cement,deteriorated,industrial,construction,cracked cement,structural,urban,rough	textures
rectangular_facade_tiles	Rectangular Facade Tiles	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,tiles,tiles,rectangular,building facade,wall,walling,urban design,exterior,concrete,aggregate	textures
rectangular_facade_tiles_02	Rectangular Facade Tiles 02	Charlotte Baglioni	CC0 1.0		jpg,png,exr (1k..8k)	wall,tiles,tiles,rectangular,building facade,wall,walling,urban design,exterior,concrete,aggregate,rectangular,grid pattern	textures
